timestamp,cpuLoad,systemLoadAvg,commitedHeap,systemLoad,threads,users,totalRequests,rejections,requests,hits,hits_last_min,bw,netdata_STATS_GNODEB_bps_average
1665156823.7323618,0.03745491537963563,0.23,88.5,0.04559326736335892,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2908001,['192.168.22.212'],112,3003512,200,13.415195719401042,14788968.133333325
1665156883.914876,0.04115643126783906,0.28,88.5,0.03857839977902587,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2908121,['192.168.22.212'],120,3003728,210,13.461007181803385,15076383.65
1665156944.0716994,0.037301805517367795,0.18,88.5,0.03510219045000459,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2908237,['192.168.22.212'],116,3003936,212,13.56885986328125,14860552.5
1665157004.2372699,0.040045930816707334,0.2,88.5,0.04406487727859911,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2908351,['192.168.22.212'],114,3004148,206,13.419602966308593,15064330.883333325
1665157064.4147322,0.04145831439221748,0.16,88.5,0.03991634842698673,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2908472,['192.168.22.212'],121,3004366,208,13.73834940592448,15329315.616666675
1665157124.5723605,0.03967391304347826,0.21,88.5,0.03722826086956522,499,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2908591,['192.168.22.212'],119,3004582,220,13.97306162516276,15350105.0
1665157184.7505383,0.04181719653179191,0.18,88.5,0.04976517341040462,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2908716,['192.168.22.212'],125,3004808,214,13.884468078613281,15846865.700000025
1665157244.9333305,0.03949730700179533,0.23,88.5,0.03778834934027466,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2908837,['192.168.22.212'],121,3005026,230,14.726313273111979,15836511.633333325
1665157305.0995185,0.07211538461538461,0.3,88.5,0.14832535885167464,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2908962,['192.168.22.212'],125,3005254,214,13.70914560953776,15867198.33333335
1665157365.2277396,0.04125089094796864,0.25,88.5,0.04000356379187455,501,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2909086,['192.168.22.212'],124,3005478,232,14.90137939453125,15896337.783333326
1665157425.3870568,0.04340878828229028,0.16,88.5,0.04207723035952064,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2909216,['192.168.22.212'],130,3005716,232,15.04376220703125,16927827.95
1665157485.5403776,0.04152310274759254,0.19,88.5,0.0411697146391024,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2909344,['192.168.22.212'],128,3005948,234,15.0553955078125,16829499.816666648
1665157545.6878994,0.04239533651298357,0.12,88.5,0.051669316375198726,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2909470,['192.168.22.212'],126,3006178,230,15.173592631022135,16765898.583333325
1665157605.8332918,0.04402210801900514,0.34,88.5,0.0465431979055561,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2909600,['192.168.22.212'],130,3006414,230,15.889034525553386,17250555.549999975
1665157665.923683,0.04290864327793898,0.25,88.5,0.04053459949002022,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2909727,['192.168.22.212'],127,3006644,234,14.899238586425781,16329547.766666677
1665157726.061823,0.04165935800736713,0.13,88.5,0.03972987195228907,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2909848,['192.168.22.212'],121,3006864,224,14.415575154622395,16080003.983333351
1665157786.230834,0.039594441045363166,0.1,88.5,0.04763569618040381,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2909967,['192.168.22.212'],119,3007078,220,15.051170857747396,16598894.783333324
1665157846.380103,0.039229671897289584,0.08,88.5,0.05420827389443652,499,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2910084,['192.168.22.212'],117,3007290,216,14.670909118652343,15942878.333333325
1665157906.5271366,0.04059680777238029,0.16,88.5,0.03851492019430951,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2910202,['192.168.22.212'],118,3007502,208,14.288963317871094,15545439.666666651
1665157966.7122972,0.042828771263276055,0.24,88.5,0.04101545635091961,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2910324,['192.168.22.212'],122,3007722,214,13.673048400878907,15222833.75
1665158026.8647783,0.04139058600808881,0.12,88.5,0.039325359263402464,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2910447,['192.168.22.212'],123,3007946,220,14.032490539550782,15459516.983333323
1665158086.9833302,0.04086889327723878,0.3,88.5,0.04584478021978022,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2910574,['192.168.22.212'],127,3008176,230,13.817715454101563,15054873.822222233
1665158147.1454546,0.043575036383871245,0.2,88.5,0.04152041777245099,499,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2910701,['192.168.22.212'],127,3008408,230,14.448708089192708,16592454.6
1665158207.2860055,0.03959720088752347,0.29,88.5,0.03755227447298797,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2910823,['192.168.22.212'],122,3008628,226,15.460736083984376,16802447.088888865
1665158267.4178047,0.03935599284436494,0.38,88.5,0.03705596728852543,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2910944,['192.168.22.212'],121,3008846,218,14.056802368164062,14891180.999999968
1665158327.556997,0.04007131335427456,0.29,88.5,0.038203582647083796,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2911063,['192.168.22.212'],119,3009062,212,13.503526306152343,15185809.488888867
1665158387.7017007,0.04257300042319086,0.23,88.5,0.04062288422477996,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2911189,['192.168.22.212'],126,3009290,222,14.280198669433593,16122214.177777767
1665158447.8246226,0.041310762540767196,0.3,88.5,0.04767821090231403,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2911317,['192.168.22.212'],128,3009524,230,14.624341328938803,15967434.711111134
1665158507.9954145,0.0425531914893617,0.11,88.5,0.04095534437810108,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2911446,['192.168.22.212'],129,3009756,236,14.30163319905599,15248504.822222201
1665158568.1064267,0.042083158336833265,0.08,88.5,0.03973120537589248,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2911571,['192.168.22.212'],125,3009984,230,14.250723266601563,16297634.666666666
1665158628.3122616,0.04136720708674578,0.15,88.5,0.039361524318903565,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2911697,['192.168.22.212'],126,3010214,226,14.4656005859375,16404484.822222233
1665158688.4504657,0.043449253606871824,0.1,88.5,0.04094737719956634,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2911825,['192.168.22.212'],128,3010446,230,15.207275390625,17168132.311111134
1665158748.6554914,0.0412448132780083,0.12,88.5,0.040079661438884744,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2911949,['192.168.22.212'],124,3010672,232,15.165527852376302,16685061.977777766
1665158808.831772,0.04164247200331812,0.38,88.5,0.043633347158855244,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2912073,['192.168.22.212'],124,3010896,222,14.926123555501302,16815020.577777766
1665158868.9730074,0.04424851680949242,0.46,88.5,0.041199736321687545,501,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2912202,['192.168.22.212'],129,3011130,226,14.982325236002604,16583689.200000001
1665158929.1130877,0.042217659137577,0.32,88.5,0.03983572895277207,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2912329,['192.168.22.212'],127,3011362,234,15.300928243001302,17049630.466666665
1665158989.3396072,0.042859479797153606,0.26,88.5,0.03918200408997955,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2912456,['192.168.22.212'],127,3011592,230,14.92122294108073,16095622.266666666
1665159049.4837952,0.08121827411167512,0.38,88.5,0.11675126903553298,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2912581,['192.168.22.212'],125,3011820,228,14.684144083658854,16298836.911111133
1665159109.6295679,0.04277944638363503,0.37,88.5,0.04050982302321805,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2912707,['192.168.22.212'],126,3012048,226,14.85431162516276,16618541.955555534
1665159169.748356,0.04282238442822384,0.25,88.5,0.03933495539334955,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2912829,['192.168.22.212'],122,3012270,228,14.506933085123698,15220339.177777767
1665159229.8801522,0.04066946959896507,0.09,88.5,0.03791737408036219,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2912949,['192.168.22.212'],120,3012486,218,13.853271484375,15786785.555555532
1665159290.0144098,0.04193210224981856,0.14,88.5,0.039351665188291265,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2913073,['192.168.22.212'],124,3012710,218,14.374840291341146,15912088.044444434
1665159350.166663,0.038232373386295926,0.54,88.5,0.06206554121151936,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2913196,['192.168.22.212'],123,3012934,224,14.27765604654948,15695756.533333333
1665159410.3184168,0.04038785159067233,0.37,88.5,0.038301282051282054,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2913318,['192.168.22.212'],122,3013160,223,14.285218811035156,16306423.166666675
1665159470.4595468,0.04334266293482607,0.26,88.5,0.04046381447421032,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2913446,['192.168.22.212'],128,3013394,227,14.98872324625651,16644785.399999999
1665159530.6058092,0.043162597734163075,0.25,88.5,0.04020741922616673,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2913571,['192.168.22.212'],125,3013620,228,14.948642476399739,16570700.883333325
1665159590.717398,0.04476660825234985,0.26,88.5,0.050979767404811215,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2913704,['192.168.22.212'],133,3013862,232,15.321558634440104,17303879.76666665
1665159650.8627112,0.043648785425101214,0.42,88.5,0.046052631578947366,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2913832,['192.168.22.212'],128,3014096,238,15.578096516927083,17127890.98333335
1665159710.9961653,0.045548162230671735,0.15,88.5,0.04237959442332066,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2913968,['192.168.22.212'],136,3014344,236,15.253149922688802,16957614.116666675
1665159771.134948,0.04573820996919188,0.09,88.5,0.0423447622057197,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2914105,['192.168.22.212'],137,3014596,252,15.744111124674479,17861552.18333335
1665159831.269011,0.04622411213481376,0.19,88.5,0.042916765099614146,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2914242,['192.168.22.212'],137,3014846,250,16.258277893066406,17876450.66666667
1665159891.4403398,0.04648241206030151,0.18,88.5,0.04302763819095477,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2914382,['192.168.22.212'],140,3015102,252,16.08739318847656,18154049.266666673
1665159951.5889852,0.0422369964802503,0.24,88.5,0.03926169247614578,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2914510,['192.168.22.212'],128,3015335,251,16.23838857014974,16730333.683333326
1665160011.7462745,0.04415200124591185,0.23,88.5,0.04236100295904065,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2914639,['192.168.22.212'],129,3015570,231,14.950044250488281,16322350.816666674
1665160071.885956,0.04428216283405842,0.23,88.5,0.04249533871970168,499,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2914769,['192.168.22.212'],130,3015808,230,14.470222981770833,16851546.466666676
1665160132.024884,0.04361636194607995,0.26,88.5,0.041834521227145954,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2914901,['192.168.22.212'],132,3016048,242,15.812489318847657,17721858.1
1665160192.1955774,0.04697156983930779,0.4,88.5,0.05361557478368356,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2915037,['192.168.22.212'],136,3016296,240,16.332495625813802,17900900.25
1665160252.3612485,0.04378607156598692,0.22,88.5,0.04155444401692959,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2915169,['192.168.22.212'],132,3016538,248,15.695257059733073,17304836.500000022
1665160312.5168073,0.044492175513961334,0.38,88.5,0.042420988033139,501,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2915302,['192.168.22.212'],133,3016780,244,15.921304829915364,17259322.916666675
1665160372.692708,0.0417463108800367,0.14,88.5,0.039299640645309275,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2915425,['192.168.22.212'],123,3017004,244,15.497391764322916,16412305.933333324
1665160432.8123925,0.04564188673484964,0.09,88.5,0.04327583575026713,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2915558,['192.168.22.212'],133,3017246,220,14.751939900716145,17930249.916666675
1665160492.9770925,0.04537853450896929,0.25,88.5,0.0439343265430222,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2915692,['192.168.22.212'],134,3017490,244,16.5061772664388,17658493.016666673
1665160553.131973,0.04326704114164263,0.33,88.5,0.03969940792470016,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2915821,['192.168.22.212'],129,3017726,245,15.954415893554687,16968829.150000002
1665160613.2925398,0.04579517069109076,0.23,88.5,0.0429187798047082,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2915954,['192.168.22.212'],133,3017962,229,14.957813517252605,16753616.78333335
1665160673.4194882,0.04599003171726325,0.36,88.5,0.042893822685394954,499,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2916090,['192.168.22.212'],136,3018212,242,15.652850850423176,17936038.01666665
1665160733.6034403,0.047651258925216086,0.29,88.5,0.04622322435174746,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2916230,['192.168.22.212'],140,3018468,246,16.011612955729166,17822979.983333327
1665160793.7542293,0.046466311923855204,0.16,88.5,0.04436783332084239,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2916370,['192.168.22.212'],140,3018724,258,16.595272827148438,17853602.333333325
1665160853.9002557,0.04858888565609543,0.52,88.5,0.059935990689554845,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2916502,['192.168.22.212'],132,3018966,254,15.639318339029948,18413681.466666676
1665160914.0505493,0.04261025029797378,0.61,88.5,0.040673420738974966,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2916630,['192.168.22.212'],128,3019198,240,17.49040323893229,17964774.083333325
1665160974.1796088,0.040199138059146974,0.43,88.5,0.03885875622260197,499,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2916752,['192.168.22.212'],122,3019420,228,14.851634216308593,15854128.3
1665161034.3284233,0.04341062300911179,0.49,88.5,0.04215127046447885,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2916880,['192.168.22.212'],128,3019652,222,14.539420572916667,15807810.733333327
1665161094.5109384,0.04215456674473068,0.29,88.5,0.30679156908665106,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2917008,['192.168.22.212'],128,3019884,234,13.991612243652344,15609567.21666665
1665161154.6734378,0.04107471475892528,0.4,88.5,0.03923444976076555,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2917135,['192.168.22.212'],127,3020116,230,14.306701151529948,15133021.216666674
1665161214.839465,0.04078339323699846,0.14,88.5,0.039316364703293485,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2917261,['192.168.22.212'],126,3020344,232,13.257548014322916,15721932.183333324
1665161274.9856682,0.04322071083808688,0.09,88.5,0.04190127970749543,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2917387,['192.168.22.212'],126,3020574,226,14.991839599609374,16303967.983333323
1665161335.0755336,0.04394559812810763,0.34,88.5,0.05074583211465341,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2917518,['192.168.22.212'],131,3020812,232,14.475903828938803,16319434.033333326
