timestamp,cpuLoad,systemLoadAvg,commitedHeap,systemLoad,threads,users,totalRequests,rejections,requests,hits,hits_last_min,bw
1664149122.6570957,0.20168067226890757,1.28,88,0.1876750700280112,501,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2104286,['192.168.22.212'],625,2005860,598,5.115367317199707
1664149182.798614,0.19023136246786632,0.94,88,0.17692307692307693,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2104911,['192.168.22.212'],623,2006456,594,5.080508550008138
1664149242.9399595,0.18160377358490565,0.92,88,0.16981132075471697,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2105547,['192.168.22.212'],630,2007066,604,5.134636370340983
1664149303.0737739,0.1752808988764045,0.91,88,0.16629213483146066,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2106181,['192.168.22.212'],630,2007670,602,5.175799878438314
1664149363.2378926,0.17255717255717257,0.8,88,0.158004158004158,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2106800,['192.168.22.212'],623,2008262,592,5.060976473490397
1664149423.4229608,0.16666666666666666,0.97,88,0.16322701688555347,501,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2107428,['192.168.22.212'],625,2008859,598,5.151679102579752
1664149483.5465922,0.1669595782073814,0.8,88,0.15992970123022845,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2108051,['192.168.22.212'],622,2009454,592,5.096229362487793
1664149543.6731772,0.16151202749140894,0.86,88,0.14776632302405496,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2108678,['192.168.22.212'],631,2010052,603,5.12291374206543
1664149603.84364,0.18433931484502447,0.93,88,0.1696574225122349,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2109314,['192.168.22.212'],627,2010660,599,5.100540733337402
1664149664.0361543,0.17533432392273401,0.94,88,0.1649331352154532,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2109942,['192.168.22.212'],630,2011260,602,5.174671427408854
1664149724.1761935,0.17409470752089137,1.17,88,0.16434540389972147,501,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2110572,['192.168.22.212'],624,2011860,594,5.098417790730794
1664149784.3170424,0.18095238095238095,0.88,88,0.16304347826086957,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2111198,['192.168.22.212'],628,2012458,600,5.104692395528158
1664149844.4650364,0.16057441253263707,0.66,88,0.14360313315926895,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2111823,['192.168.22.212'],625,2013054,592,5.135878117879232
1664149904.632242,0.1941031941031941,0.8,88,0.17813267813267813,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2112452,['192.168.22.212'],625,2013654,600,5.0872803370157875
1664149964.7651618,0.17582417582417584,0.72,88,0.16361416361416362,501,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2113083,['192.168.22.212'],625,2014256,596,5.1077827453613285
1664150024.916492,0.16164053075995174,1.53,88,0.3180722891566265,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2113692,['192.168.22.212'],616,2014836,585,5.063460032145183
1664150085.0413246,0.17795637198622274,1.07,88,0.16991963260619977,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2114323,['192.168.22.212'],621,2015436,593,5.023866844177246
1664150145.1887453,0.17054263565891473,0.87,88,0.1662971175166297,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2114954,['192.168.22.212'],630,2016038,601,5.1606139500935875
1664150205.3361316,0.1715210355987055,0.75,88,0.15948275862068964,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2115585,['192.168.22.212'],631,2016640,603,5.126546796162923
1664150265.480391,0.1731374606505771,0.54,88,0.15739769150052466,501,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2116211,['192.168.22.212'],629,2017238,600,5.153608322143555
1664150325.6505396,0.17864271457085829,0.64,88,0.1716566866267465,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2116832,['192.168.22.212'],622,2017830,590,5.088495190938314
1664150385.7601619,0.1715686274509804,0.97,88,0.1648675171736997,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2117467,['192.168.22.212'],624,2018436,598,5.077575238545736
1664150445.8499105,0.17369970559371933,0.67,88,0.15701668302257116,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2118103,['192.168.22.212'],632,2019044,602,5.1468962987264
1664150505.9868562,0.18493803622497618,0.67,88,0.16873212583412775,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2118731,['192.168.22.212'],635,2019642,608,5.183691024780273
1664150566.162775,0.1809787626962142,0.63,88,0.16712834718374883,501,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2119368,['192.168.22.212'],625,2020250,596,5.137491226196289
1664150626.3384273,0.16312056737588654,0.53,88,0.2349290780141844,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2119989,['192.168.22.212'],635,2020844,606,5.146025594075521
1664150686.4656982,0.1728931364031277,0.57,88,0.16420503909643788,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2120612,['192.168.22.212'],622,2021438,592,5.095574951171875
1664150746.613172,0.1729957805907173,0.75,88,0.16286919831223629,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2121242,['192.168.22.212'],622,2022040,596,5.061927858988444
1664150806.7919605,0.1755976916735367,0.79,88,0.16488046166529266,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2121871,['192.168.22.212'],626,2022640,597,5.122402254740397
1664150866.9642096,0.1798107255520505,0.67,88,0.16719242902208203,501,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2122498,['192.168.22.212'],627,2023238,597,5.1215965270996096
1664150927.1541557,0.1750943396226415,0.62,88,0.16452830188679243,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2123123,['192.168.22.212'],622,2023834,594,5.074435234069824
1664150987.3048425,0.09759650400582666,0.67,88,0.08812818645302258,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2123737,['192.168.22.212'],625,2024420,596,5.132458051045735
1664151047.4965596,0.17839374555792467,0.85,88,0.1656005685856432,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2124366,['192.168.22.212'],615,2025019,588,4.988294283548991
1664151107.6547306,0.17397260273972603,0.86,88,0.16244002741603839,501,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2125000,['192.168.22.212'],623,2025626,594,5.122755432128907
1664151167.8101566,0.18285331547220363,0.74,88,0.16945746818486268,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2125633,['192.168.22.212'],637,2026229,608,5.166589673360189
1664151227.9307363,0.16841415465268678,1.43,88,0.15979043876882776,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2126259,['192.168.22.212'],630,2026828,602,5.16866709391276
1664151288.03632,0.13544018058690746,0.96,88,0.5011286681715575,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2126889,['192.168.22.212'],631,2027424,601,5.140749613444011
1664151348.239305,0.17710997442455242,0.78,88,0.16304347826086957,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2127487,['192.168.22.212'],617,2027991,585,5.094119834899902
1664151408.3879135,0.17516902274124155,0.61,88,0.16594960049170251,501,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2128114,['192.168.22.212'],599,2028590,570,4.884857050577799
1664151468.4893465,0.17892156862745098,0.63,88,0.16605392156862747,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2128749,['192.168.22.212'],629,2029198,602,5.102201588948568
1664151528.6808136,0.17054263565891473,0.5,88,0.16100178890876565,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2129379,['192.168.22.212'],630,2029800,600,5.181535847981771
1664151588.7856433,0.17249417249417248,0.76,88,0.1649184149184149,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2130003,['192.168.22.212'],627,2030396,596,5.09760734240214
1664151648.9301639,0.1750285062713797,0.98,88,0.1676168757126568,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2130626,['192.168.22.212'],627,2030990,602,5.1190027872721355
1664151709.0930264,0.1794871794871795,0.74,88,0.17233686558839934,501,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2131264,['192.168.22.212'],621,2031600,592,5.075085576375326
1664151769.248404,0.17608337904552934,0.75,88,0.16337719298245615,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2131895,['192.168.22.212'],638,2032202,610,5.227730242411296
1664151829.4098282,0.16982152514872903,0.71,88,0.3001622498647918,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2132528,['192.168.22.212'],634,2032806,606,5.170965512593587
1664151889.5607572,0.1718667371760973,0.71,88,0.16023268112109995,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2133157,['192.168.22.212'],626,2033408,598,5.139948844909668
1664151949.7095523,0.14300411522633744,0.75,88,0.1383744855967078,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2133782,['192.168.22.212'],631,2034004,602,5.135323079427083
1664152009.8549414,0.17734495130702205,0.7,88,0.16589861751152074,501,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2134413,['192.168.22.212'],625,2034608,596,5.077335103352865
1664152069.9863188,0.17670886075949366,0.82,88,0.16455696202531647,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2135049,['192.168.22.212'],631,2035214,604,5.151360638936361
1664152130.0795312,0.16209349593495934,0.93,88,0.2586382113821138,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2135676,['192.168.22.212'],623,2035812,594,5.123335711161295
1664152190.2408645,0.16182336182336182,0.95,88,0.3646723646723647,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2136307,['192.168.22.212'],628,2036414,598,5.167443021138509
1664152250.3919554,0.18404307391091532,0.68,88,0.17131669114047968,501,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2136940,['192.168.22.212'],635,2037020,606,5.121818923950196
1664152310.556136,0.17627441638875654,0.69,88,0.16865173892329682,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2137566,['192.168.22.212'],623,2037618,596,5.118380737304688
1664152370.7361794,0.1737704918032787,0.74,88,0.16440281030444964,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2138200,['192.168.22.212'],629,2038222,600,5.154167111714681
1664152430.9087934,0.17837338262476896,0.66,88,0.16905311778290993,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2138832,['192.168.22.212'],633,2038826,606,5.151663780212402
1664152491.0524628,0.16939146230699365,0.81,88,0.16076294277929154,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2139452,['192.168.22.212'],630,2039418,600,5.165234756469727
1664152551.1937115,0.173256330519769,0.82,88,0.1657041314971124,501,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2140075,['192.168.22.212'],616,2040010,588,5.0326282501220705
1664152611.3642178,0.15977361776229865,0.77,88,0.15280801044841097,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2140690,['192.168.22.212'],625,2040598,596,5.061558596293131
1664152671.5116127,0.17558239861949956,0.6,88,0.16695427092320966,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2141312,['192.168.22.212'],610,2041192,579,4.979363505045573
1664152731.6716158,0.17537154989384288,0.57,88,0.1651804670912951,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2141937,['192.168.22.212'],623,2041788,595,5.085476557413737
1664152791.8552654,0.16290726817042606,0.53,88,0.15037593984962405,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2142547,['192.168.22.212'],621,2042368,594,5.10584348042806
1664152851.9966094,0.16536725482150186,0.55,88,0.1546349466776046,501,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2143126,['192.168.22.212'],601,2042918,572,4.877920913696289
1664152912.1365237,0.16032388663967612,0.7,88,0.15506072874493926,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2143745,['192.168.22.212'],585,2043510,558,4.7532904307047525
1664152972.3139,0.17771565495207667,0.72,88,0.17092651757188498,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2144377,['192.168.22.212'],620,2044114,590,5.052155939737956
1664153032.4658232,0.1681728880157171,0.73,88,0.1611635220125786,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2145016,['192.168.22.212'],629,2044722,604,5.221453857421875
1664153092.5930626,0.17490196078431372,0.72,88,0.16745098039215686,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2145639,['192.168.22.212'],634,2045318,604,5.139101982116699
1664153152.7836208,0.1750580945003873,0.56,88,0.16234017822549401,501,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2146269,['192.168.22.212'],624,2045919,596,5.101848793029785
1664153212.9393198,0.1803030303030303,0.58,88,0.16976127320954906,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2146904,['192.168.22.212'],636,2046524,608,5.18348077138265
1664153273.0996268,0.17585692995529062,1.09,88,0.1669150521609538,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2147530,['192.168.22.212'],627,2047124,598,5.175548108418782
1664153333.260951,0.1698813056379822,1.04,88,0.2878338278931751,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2148162,['192.168.22.212'],624,2047726,596,5.065534782409668
1664153393.4093547,0.17876489707475623,1.02,88.5,0.171180931744312,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2148780,['192.168.22.212'],626,2048316,594,5.083696937561035
1664153453.5858,0.172008547008547,0.63,88.5,0.16595441595441596,501,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2149406,['192.168.22.212'],622,2048912,594,5.0716143925984705
1664153513.719102,0.17053445850914206,0.78,88.5,0.16279887482419128,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2150046,['192.168.22.212'],624,2049523,597,5.091138076782227
1664153573.8738973,0.1891891891891892,1.01,88.5,0.21621621621621623,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2150677,['192.168.22.212'],636,2050122,607,5.125209108988444
1664153634.0563354,0.17764746464298034,1.07,88.5,0.16655172413793104,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2151308,['192.168.22.212'],632,2050728,604,5.099435043334961
1664153694.211064,0.17849898580121704,1.21,88.5,0.1684139330402435,501,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2151946,['192.168.22.212'],630,2051338,600,5.182198651631674
1664153754.3500063,0.17704476607202962,1.02,88.5,0.1669471558397846,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2152570,['192.168.22.212'],630,2051934,602,5.175755055745443
1664153814.458671,0.17901441501843782,0.75,88.5,0.1692926583975863,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2153193,['192.168.22.212'],628,2052528,600,5.078375498453776
1664153874.5987413,0.15794701986754967,0.76,88.5,0.14966887417218544,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2153809,['192.168.22.212'],624,2053116,592,5.107880274454753
1664153934.7340455,0.16,0.96,88.5,0.42857142857142855,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2154436,['192.168.22.212'],611,2053714,584,5.0294390996297205
1664153994.874186,0.17880364109232771,0.95,88.5,0.17132639791937582,501,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2155075,['192.168.22.212'],626,2054324,598,5.113279914855957
1664154054.9989636,0.16903225806451613,0.86,88.5,0.16129032258064516,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2155650,['192.168.22.212'],591,2054870,564,4.777018928527832
1664154115.1301003,0.18193465727098015,0.83,88.5,0.16949695610381288,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2156272,['192.168.22.212'],619,2055464,588,5.10960070292155
1664154175.2672791,0.17888748419721873,0.85,88.5,0.16972187104930467,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2156886,['192.168.22.212'],623,2056050,596,5.086043230692545
1664154235.4189734,0.17198861840025292,0.78,88.5,0.2728422383812836,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2157496,['192.168.22.212'],611,2056630,580,5.036458333333333
1664154295.602266,0.16789667896678967,1.18,88.5,0.36039360393603936,501,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2158127,['192.168.22.212'],610,2057234,584,4.933638127644857
1664154355.7671084,0.17347560975609755,0.86,88.5,0.1625,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2158747,['192.168.22.212'],628,2057824,600,5.121468035380046
1664154415.9325974,0.17599032355609315,0.92,88.5,0.16359237980042335,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2159374,['192.168.22.212'],624,2058424,598,5.09426015218099
1664154476.081892,0.17577197149643706,1.02,88.5,0.16656769596199525,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2159995,['192.168.22.212'],611,2059015,580,4.973930676778157
1664154536.221286,0.1723429242513212,0.94,88.5,0.16588373458602465,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2160610,['192.168.22.212'],623,2059600,596,5.122781562805176
1664154596.3604634,0.1706534422403734,0.99,88.5,0.1633605600933489,501,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2161242,['192.168.22.212'],613,2060206,584,5.051756159464518
1664154656.4537957,0.17621527777777776,0.7,88.5,0.1701388888888889,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2161871,['192.168.22.212'],635,2060806,606,5.150851504007975
1664154716.6177306,0.1774891774891775,0.82,88.5,0.16560877091748413,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2162500,['192.168.22.212'],628,2061405,600,5.105853144327799
1664154776.7901359,0.1680386034629577,0.78,88.5,0.1608967082860386,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2163124,['192.168.22.212'],621,2062004,592,5.061538823445638
1664154836.954783,0.1722096956031567,1.48,88.5,0.19588500563697858,501,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2163755,['192.168.22.212'],632,2062603,604,5.157474199930827
1664154897.121719,0.17482710926694328,1.08,88.5,0.16763485477178425,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2164374,['192.168.22.212'],617,2063194,586,5.0333299001057945
1664154957.2828043,0.17472527472527472,0.81,88.5,0.16565934065934068,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2165005,['192.168.22.212'],625,2063796,596,5.1303106307983395
1664155017.4387467,0.15686805743700893,0.7,88.5,0.1490111081007857,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2165595,['192.168.22.212'],630,2064358,601,5.114624532063802
1664155077.5927253,0.17252568956192538,1.19,88.5,0.16306111411573823,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2166222,['192.168.22.212'],590,2064953,562,4.799202092488607
1664155137.7562172,0.1693698484445626,0.95,88.5,0.16165913320925288,501,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2166844,['192.168.22.212'],623,2065550,593,5.104609870910645
1664155197.8792415,0.1716851558372953,0.71,88.5,0.1634970945589012,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2167461,['192.168.22.212'],623,2066138,595,5.100660832722982
1664155258.034168,0.18017782426778242,0.77,88.5,0.17024058577405857,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2168078,['192.168.22.212'],612,2066726,585,4.987130037943522
1664155318.1923358,0.17898832684824903,0.77,88.5,0.16813700051894134,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2168707,['192.168.22.212'],622,2067326,594,5.082633717854818
1664155378.3406029,0.17496807151979565,0.77,88.5,0.16832694763729247,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2169345,['192.168.22.212'],622,2067936,592,5.0865373611450195
1664155438.523149,0.17830835661671324,0.72,88.5,0.16916433832867667,501,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2169966,['192.168.22.212'],640,2068528,612,5.207969411214193
1664155498.7006629,0.17922077922077922,0.81,88.5,0.42337662337662335,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2170590,['192.168.22.212'],616,2069121,586,5.047242863972982
1664155558.857902,0.16933694848410155,0.81,88,0.1619423219127434,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2171186,['192.168.22.212'],611,2069689,584,4.956080436706543
1664155618.9516745,0.17393446661739345,0.87,88,0.16309435821630944,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2171819,['192.168.22.212'],608,2070296,580,4.9946746826171875
1664155679.1202912,0.17353156227150865,0.9,88,0.16353887399463807,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2172445,['192.168.22.212'],635,2070894,608,5.19233341217041
1664155739.289729,0.1784593093455687,0.88,88,0.16928278193673027,501,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2173077,['192.168.22.212'],620,2071496,590,5.0807498296101885
1664155799.4190202,0.18070554355651547,0.84,88,0.1687065034797216,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2173706,['192.168.22.212'],629,2072096,600,5.1064040501912435
1664155859.576307,0.17142177841179268,0.72,88,0.16238706609605327,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2174322,['192.168.22.212'],626,2072682,598,5.136059888203939
1664155919.7284396,0.18160377358490565,0.65,88,0.17193396226415095,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2174954,['192.168.22.212'],622,2073286,591,5.034274101257324
1664155979.8636303,0.1748235294117647,0.91,88,0.16588235294117648,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2175587,['192.168.22.212'],628,2073888,601,5.136806360880533
1664156040.0397127,0.17634660421545667,0.78,88,0.16393442622950818,501,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2176214,['192.168.22.212'],628,2074488,596,5.144833119710286
1664156100.1706588,0.17424593967517402,0.63,88,0.16496519721577727,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2176838,['192.168.22.212'],628,2075082,602,5.124721082051595
1664156160.3816528,0.1785796368650885,1.13,88,0.16869685129855205,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2177466,['192.168.22.212'],623,2075680,594,5.050906308492025
1664156220.5497768,0.17760617760617758,0.86,88,0.16579604814898932,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2178089,['192.168.22.212'],624,2076274,594,5.097200266520182
1664156280.6737587,0.16802721088435374,0.86,88,0.2056689342403628,501,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2178727,['192.168.22.212'],623,2076884,594,5.092074457804362
1664156340.8967915,0.17365941216064618,0.75,88,0.16218034993270525,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2179353,['192.168.22.212'],636,2077480,607,5.17481206258138
1664156401.0371807,0.17131474103585656,0.8,88,0.1624612660469234,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2179984,['192.168.22.212'],623,2078084,595,5.127361869812011
1664156461.1885316,0.17549668874172186,1.16,88,0.2403973509933775,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2180617,['192.168.22.212'],635,2078688,604,5.144071324666341
1664156521.3496747,0.174814491488433,0.75,88,0.16237450894805763,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2181247,['192.168.22.212'],628,2079290,602,5.140973218282064
1664156581.5117314,0.17769581254068129,0.57,88,0.16511173790410066,501,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2181815,['192.168.22.212'],615,2079828,586,5.064289665222168
1664156641.6595683,0.1710750853242321,0.52,88,0.1659556313993174,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2182442,['192.168.22.212'],574,2080428,546,4.651190185546875
1664156701.8267152,0.17934551636209095,0.77,88,0.16808329791755205,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2183073,['192.168.22.212'],625,2081028,596,5.114969317118327
1664156762.0222442,0.17675493905002101,0.86,88,0.16729718369062632,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2183693,['192.168.22.212'],633,2081620,604,5.143323198954264
1664156822.153093,0.17504187604690116,1.03,88,0.1608040201005025,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2184292,['192.168.22.212'],617,2082192,588,5.060228157043457
1664156882.3300288,0.17371475953565504,0.83,88,0.16044776119402987,501,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2184912,['192.168.22.212'],600,2082782,574,4.859173647562662
1664156942.5024185,0.17435897435897435,1.03,88,0.16287179487179487,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2185543,['192.168.22.212'],618,2083385,590,5.045957946777344
1664157002.636744,0.17812118747458316,1.09,88,0.1667344448962993,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2186174,['192.168.22.212'],627,2083988,598,5.145415306091309
1664157062.8229756,0.17521625427479381,0.98,88,0.16552695092518102,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2186806,['192.168.22.212'],630,2084592,602,5.1149037679036455
1664157122.960796,0.17487980769230768,1.03,88,0.16366185897435898,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2187433,['192.168.22.212'],632,2085190,602,5.204313596089681
1664157183.1341531,0.1804,0.9,88,0.18963792758551712,501,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2188049,['192.168.22.212'],626,2085776,598,5.060956319173177
1664157243.2928,0.17698068584942844,0.82,88,0.1675537157500493,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2188668,['192.168.22.212'],613,2086368,584,4.999909909566243
1664157303.455441,0.17682688550214928,0.71,88,0.16604805626098845,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2189300,['192.168.22.212'],621,2086968,592,5.081810633341472
1664157363.61393,0.18067145352222005,0.7,88,0.16941587424801086,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2189932,['192.168.22.212'],629,2087572,598,5.156230862935384
1664157423.7504985,0.17565485362095531,0.73,88,0.1652542372881356,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2190561,['192.168.22.212'],626,2088174,598,5.121348508199056
1664157483.8755968,0.17381316998468607,0.93,88,0.16500765696784073,501,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2191180,['192.168.22.212'],630,2088766,602,5.134864807128906
1664157544.0351183,0.17630223239839726,0.87,88,0.16294600267124595,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2191803,['192.168.22.212'],620,2089360,592,5.092592557271321
1664157604.1778605,0.17685009487666034,0.75,88,0.16793168880455409,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2192442,['192.168.22.212'],619,2089970,590,5.060874366760254
1664157664.3217804,0.1788973384030418,1,88,0.1655893536121673,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2193057,['192.168.22.212'],635,2090556,606,5.162412770589193
1664157724.4411778,0.17907902217168847,1.03,88,0.1936706462004927,501,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2193697,['192.168.22.212'],615,2091166,586,5.015128135681152
1664157784.6213908,0.17323128616763114,0.99,88,0.16240433078215422,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2194315,['192.168.22.212'],637,2091758,610,5.206322415669759
1664157844.715065,0.17287630402384502,1.12,88,0.1602086438152012,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2194946,['192.168.22.212'],621,2092360,592,5.064547920227051
1664157904.8683858,0.1715234230911103,0.84,88,0.16230173367760972,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",2195563,['192.168.22.212'],624,2092948,594,5.100733629862467
